"resp.id";"ques";"alt";"Price";"Duration";"Accommodation";"Transport";"Destination";"choice"
95;1705;3;"500";"10";"budget";"plane";"Turkey";0
95;1705;4;"1500";"10";"budget";"plane";"Portugal";0
95;1706;1;"500";"2";"budget";"train";"Portugal";1
95;1706;2;"1500";"2";"5stars";"plane";"Turkey";0
95;1706;3;"1500";"2";"3stars";"bus";"Turkey";0
95;1706;4;"2500";"2";"budget";"plane";"Spain";0
95;1707;1;"800";"5";"budget";"bus";"Spain";0
95;1707;2;"2500";"2";"3stars";"plane";"Greece";0
95;1707;3;"1500";"5";"budget";"bus";"Spain";0
95;1707;4;"2500";"2";"budget";"plane";"Greece";1
95;1708;1;"500";"10";"5stars";"train";"Turkey";1
95;1708;2;"2500";"10";"3stars";"plane";"Spain";0
95;1708;3;"800";"5";"5stars";"plane";"Spain";0
95;1708;4;"1500";"10";"3stars";"bus";"Portugal";0
95;1709;1;"2500";"2";"budget";"train";"Greece";0
95;1709;2;"800";"10";"5stars";"train";"Portugal";1
95;1709;3;"2500";"5";"3stars";"train";"Greece";0
95;1709;4;"800";"2";"5stars";"train";"Spain";0
95;1710;1;"800";"5";"3stars";"bus";"Turkey";0
95;1710;2;"500";"10";"3stars";"train";"Turkey";1
95;1710;3;"500";"2";"3stars";"bus";"Greece";0
95;1710;4;"500";"5";"budget";"bus";"Portugal";0
96;1711;1;"800";"5";"3stars";"train";"Greece";0
96;1711;2;"500";"5";"3stars";"plane";"Turkey";0
96;1711;3;"1500";"5";"budget";"plane";"Portugal";1
96;1711;4;"800";"10";"3stars";"bus";"Greece";0
96;1712;1;"500";"10";"3stars";"plane";"Spain";0
96;1712;2;"1500";"5";"3stars";"plane";"Portugal";0
96;1712;3;"2500";"10";"3stars";"plane";"Turkey";0
96;1712;4;"800";"2";"5stars";"bus";"Portugal";1
96;1713;1;"800";"10";"3stars";"train";"Greece";0
96;1713;2;"800";"5";"5stars";"plane";"Portugal";1
96;1713;3;"1500";"10";"5stars";"train";"Turkey";0
96;1713;4;"800";"10";"5stars";"train";"Turkey";0
96;1714;1;"800";"10";"5stars";"train";"Spain";0
96;1714;2;"1500";"2";"3stars";"bus";"Spain";0
96;1714;3;"800";"10";"5stars";"train";"Portugal";1
96;1714;4;"2500";"5";"3stars";"plane";"Spain";0
96;1715;1;"800";"2";"5stars";"plane";"Portugal";1
96;1715;2;"500";"2";"5stars";"train";"Portugal";0
96;1715;3;"2500";"2";"5stars";"plane";"Portugal";0
96;1715;4;"800";"2";"3stars";"plane";"Spain";0
96;1716;1;"1500";"2";"budget";"bus";"Turkey";0
96;1716;2;"500";"2";"5stars";"bus";"Spain";1
96;1716;3;"500";"10";"budget";"train";"Portugal";0
96;1716;4;"800";"5";"budget";"plane";"Greece";0
96;1717;1;"2500";"5";"budget";"bus";"Portugal";0
96;1717;2;"1500";"10";"3stars";"bus";"Portugal";0
96;1717;3;"2500";"10";"5stars";"train";"Portugal";1
96;1717;4;"800";"10";"3stars";"bus";"Spain";0
96;1718;1;"500";"5";"budget";"plane";"Turkey";1
96;1718;2;"2500";"10";"budget";"train";"Greece";0
96;1718;3;"1500";"2";"budget";"train";"Turkey";0
96;1718;4;"1500";"5";"3stars";"plane";"Spain";0
96;1719;1;"500";"2";"budget";"plane";"Turkey";1
96;1719;2;"2500";"10";"5stars";"bus";"Portugal";0
96;1719;3;"1500";"10";"budget";"train";"Portugal";0
96;1719;4;"800";"2";"5stars";"train";"Spain";0
96;1720;1;"2500";"2";"budget";"plane";"Turkey";1
96;1720;2;"2500";"5";"budget";"bus";"Spain";0
96;1720;3;"2500";"5";"budget";"train";"Greece";0
96;1720;4;"2500";"2";"3stars";"bus";"Turkey";0
96;1721;1;"800";"5";"5stars";"bus";"Greece";0
96;1721;2;"1500";"10";"3stars";"plane";"Turkey";0
96;1721;3;"2500";"5";"5stars";"train";"Greece";0
96;1721;4;"500";"2";"3stars";"plane";"Turkey";1
96;1722;1;"1500";"5";"3stars";"bus";"Greece";0
96;1722;2;"1500";"2";"3stars";"train";"Spain";0
96;1722;3;"2500";"5";"5stars";"train";"Spain";1
96;1722;4;"2500";"10";"5stars";"plane";"Spain";0
96;1723;1;"2500";"10";"5stars";"train";"Spain";1
96;1723;2;"800";"10";"budget";"train";"Portugal";0
96;1723;3;"1500";"5";"3stars";"bus";"Portugal";0
96;1723;4;"500";"2";"3stars";"bus";"Turkey";0
96;1724;1;"800";"2";"budget";"plane";"Portugal";1
96;1724;2;"1500";"2";"5stars";"train";"Turkey";0
96;1724;3;"800";"5";"budget";"plane";"Spain";0
96;1724;4;"2500";"5";"5stars";"train";"Turkey";0
96;1725;1;"800";"5";"3stars";"train";"Portugal";0
96;1725;2;"1500";"10";"budget";"train";"Greece";0
96;1725;3;"800";"2";"budget";"plane";"Greece";1
96;1725;4;"500";"5";"budget";"plane";"Portugal";0
96;1726;1;"2500";"10";"5stars";"bus";"Spain";0
96;1726;2;"800";"2";"5stars";"bus";"Greece";1
96;1726;3;"800";"5";"3stars";"bus";"Spain";0
96;1726;4;"800";"5";"3stars";"bus";"Greece";0
96;1727;1;"2500";"10";"3stars";"bus";"Turkey";0
96;1727;2;"800";"5";"3stars";"plane";"Turkey";1
96;1727;3;"800";"5";"budget";"train";"Spain";0
96;1727;4;"800";"10";"5stars";"bus";"Portugal";0
96;1728;1;"500";"5";"5stars";"bus";"Spain";0
96;1728;2;"2500";"2";"budget";"bus";"Turkey";0
96;1728;3;"1500";"10";"3stars";"plane";"Portugal";1
96;1728;4;"500";"10";"budget";"train";"Turkey";0
97;1729;1;"2500";"10";"5stars";"bus";"Spain";0
97;1729;2;"500";"2";"5stars";"train";"Turkey";0
97;1729;3;"500";"10";"3stars";"train";"Spain";1
97;1729;4;"800";"5";"5stars";"plane";"Turkey";0
97;1730;1;"500";"5";"budget";"plane";"Spain";1
97;1730;2;"1500";"10";"3stars";"train";"Spain";0
97;1730;3;"800";"10";"3stars";"plane";"Portugal";0
97;1730;4;"1500";"5";"5stars";"bus";"Turkey";0
97;1731;1;"2500";"10";"3stars";"train";"Turkey";0
97;1731;2;"500";"5";"budget";"plane";"Turkey";0
97;1731;3;"2500";"2";"5stars";"plane";"Greece";0
97;1731;4;"800";"2";"5stars";"bus";"Spain";1
97;1732;1;"2500";"2";"3stars";"train";"Spain";0
97;1732;2;"800";"10";"5stars";"plane";"Greece";0
97;1732;3;"800";"10";"3stars";"bus";"Spain";1
97;1732;4;"500";"10";"5stars";"plane";"Greece";0
97;1733;1;"2500";"5";"budget";"bus";"Portugal";0
97;1733;2;"500";"2";"5stars";"bus";"Greece";0
97;1733;3;"2500";"2";"budget";"train";"Greece";0
97;1733;4;"800";"2";"budget";"bus";"Spain";1
97;1734;1;"500";"10";"budget";"plane";"Spain";1
97;1734;2;"800";"10";"5stars";"train";"Turkey";0
97;1734;3;"1500";"2";"5stars";"train";"Portugal";0
97;1734;4;"1500";"10";"5stars";"bus";"Portugal";0
97;1735;1;"1500";"5";"budget";"plane";"Spain";1
97;1735;2;"800";"5";"3stars";"bus";"Turkey";0
97;1735;3;"800";"5";"budget";"plane";"Portugal";0
97;1735;4;"2500";"10";"5stars";"train";"Spain";0
97;1736;1;"500";"10";"3stars";"plane";"Spain";0
97;1736;2;"2500";"10";"3stars";"bus";"Portugal";0
97;1736;3;"2500";"5";"5stars";"plane";"Turkey";0
97;1736;4;"500";"5";"budget";"bus";"Turkey";1
97;1737;1;"500";"2";"3stars";"plane";"Greece";0
97;1737;2;"500";"5";"budget";"bus";"Greece";0
97;1737;3;"500";"10";"budget";"train";"Turkey";1
97;1737;4;"1500";"2";"5stars";"train";"Spain";0
97;1738;1;"500";"2";"3stars";"plane";"Turkey";1
97;1738;2;"500";"2";"5stars";"train";"Spain";0
97;1738;3;"2500";"2";"budget";"train";"Turkey";0
97;1738;4;"2500";"5";"budget";"plane";"Greece";0
97;1739;1;"1500";"10";"budget";"bus";"Spain";1
97;1739;2;"500";"5";"3stars";"train";"Greece";0
97;1739;3;"2500";"5";"budget";"bus";"Spain";0
97;1739;4;"800";"10";"3stars";"plane";"Greece";0
97;1740;1;"1500";"5";"budget";"plane";"Turkey";0
97;1740;2;"2500";"5";"budget";"plane";"Portugal";1
97;1740;3;"1500";"10";"5stars";"plane";"Spain";0
97;1740;4;"2500";"10";"5stars";"train";"Turkey";0
97;1741;1;"800";"5";"5stars";"bus";"Turkey";1
97;1741;2;"1500";"10";"3stars";"bus";"Spain";0
97;1741;3;"1500";"5";"5stars";"plane";"Spain";0
97;1741;4;"1500";"10";"3stars";"plane";"Turkey";0
97;1742;1;"500";"2";"5stars";"plane";"Portugal";1
97;1742;2;"1500";"10";"5stars";"bus";"Spain";0
97;1742;3;"1500";"2";"3stars";"train";"Spain";0
97;1742;4;"500";"5";"3stars";"plane";"Spain";0
97;1743;1;"2500";"2";"3stars";"bus";"Portugal";0
97;1743;2;"2500";"5";"budget";"train";"Portugal";0
97;1743;3;"2500";"2";"budget";"plane";"Turkey";0
97;1743;4;"1500";"10";"3stars";"bus";"Portugal";1
97;1744;1;"1500";"2";"3stars";"plane";"Turkey";1
97;1744;2;"1500";"5";"budget";"bus";"Spain";0
97;1744;3;"800";"5";"5stars";"plane";"Spain";0
97;1744;4;"1500";"5";"3stars";"plane";"Turkey";0
97;1745;1;"1500";"2";"budget";"train";"Portugal";0
97;1745;2;"1500";"10";"budget";"train";"Turkey";0
97;1745;3;"2500";"2";"5stars";"bus";"Portugal";1
97;1745;4;"2500";"10";"budget";"bus";"Turkey";0
97;1746;1;"800";"5";"5stars";"bus";"Spain";1
97;1746;2;"2500";"10";"5stars";"train";"Greece";0
97;1746;3;"800";"5";"5stars";"train";"Portugal";0
97;1746;4;"500";"2";"5stars";"plane";"Greece";0
98;1747;1;"2500";"10";"3stars";"plane";"Portugal";0
98;1747;2;"500";"10";"5stars";"train";"Portugal";1
98;1747;3;"1500";"2";"3stars";"train";"Turkey";0
98;1747;4;"1500";"10";"3stars";"train";"Turkey";0
98;1748;1;"800";"10";"budget";"plane";"Greece";0
98;1748;2;"500";"10";"3stars";"bus";"Portugal";0
98;1748;3;"800";"2";"5stars";"train";"Turkey";1
98;1748;4;"1500";"5";"5stars";"bus";"Spain";0
98;1749;1;"2500";"10";"5stars";"bus";"Turkey";0
98;1749;2;"800";"5";"budget";"plane";"Spain";0
98;1749;3;"2500";"10";"5stars";"bus";"Greece";0
98;1749;4;"800";"2";"3stars";"train";"Portugal";1
98;1750;1;"500";"10";"3stars";"train";"Greece";0
98;1750;2;"800";"5";"5stars";"bus";"Portugal";1
98;1750;3;"2500";"10";"3stars";"bus";"Spain";0
98;1750;4;"2500";"5";"3stars";"plane";"Spain";0
98;1751;1;"500";"5";"budget";"train";"Spain";0
98;1751;2;"500";"5";"5stars";"plane";"Turkey";1
98;1751;3;"1500";"5";"budget";"plane";"Turkey";0
98;1751;4;"2500";"2";"budget";"bus";"Portugal";0
98;1752;1;"800";"10";"3stars";"plane";"Portugal";1
98;1752;2;"500";"2";"5stars";"plane";"Turkey";0
98;1752;3;"1500";"2";"5stars";"train";"Greece";0
98;1752;4;"2500";"2";"budget";"train";"Turkey";0
98;1753;1;"1500";"10";"budget";"train";"Portugal";0
98;1753;2;"500";"5";"5stars";"bus";"Portugal";0
98;1753;3;"2500";"10";"3stars";"bus";"Portugal";1
98;1753;4;"500";"5";"3stars";"plane";"Spain";0
98;1754;1;"800";"2";"5stars";"plane";"Portugal";1
98;1754;2;"800";"10";"budget";"train";"Portugal";0
98;1754;3;"500";"5";"budget";"train";"Greece";0
98;1754;4;"500";"10";"5stars";"plane";"Portugal";0
98;1755;1;"800";"5";"budget";"train";"Turkey";0
98;1755;2;"500";"10";"5stars";"train";"Greece";0
98;1755;3;"500";"2";"5stars";"train";"Portugal";1
98;1755;4;"500";"2";"budget";"plane";"Greece";0
98;1756;1;"1500";"2";"5stars";"train";"Portugal";1
98;1756;2;"500";"10";"5stars";"bus";"Greece";0
98;1756;3;"500";"2";"budget";"bus";"Turkey";0
98;1756;4;"1500";"5";"3stars";"plane";"Spain";0
98;1757;1;"800";"2";"3stars";"bus";"Turkey";0
98;1757;2;"2500";"10";"budget";"bus";"Turkey";0
98;1757;3;"1500";"2";"5stars";"bus";"Turkey";1
98;1757;4;"500";"2";"budget";"train";"Spain";0
98;1758;1;"1500";"2";"budget";"train";"Portugal";0
98;1758;2;"1500";"2";"5stars";"bus";"Greece";1
98;1758;3;"500";"5";"3stars";"bus";"Greece";0
98;1758;4;"800";"2";"budget";"bus";"Portugal";0
98;1759;1;"800";"2";"3stars";"plane";"Turkey";0
98;1759;2;"2500";"2";"3stars";"train";"Turkey";0
98;1759;3;"2500";"2";"budget";"bus";"Turkey";1
98;1759;4;"2500";"5";"5stars";"bus";"Portugal";0
98;1760;1;"1500";"2";"3stars";"train";"Portugal";1
98;1760;2;"500";"5";"5stars";"train";"Portugal";0
98;1760;3;"1500";"2";"3stars";"bus";"Portugal";0
98;1760;4;"800";"10";"budget";"plane";"Portugal";0
98;1761;1;"500";"5";"5stars";"train";"Greece";0
98;1761;2;"1500";"10";"5stars";"train";"Spain";0
98;1761;3;"2500";"2";"budget";"bus";"Greece";0
98;1761;4;"500";"10";"3stars";"plane";"Turkey";1
98;1762;1;"500";"5";"budget";"bus";"Spain";0
98;1762;2;"500";"10";"5stars";"bus";"Turkey";1
98;1762;3;"500";"5";"budget";"train";"Portugal";0
98;1762;4;"2500";"2";"5stars";"bus";"Spain";0
98;1763;1;"1500";"2";"3stars";"train";"Greece";0
98;1763;2;"2500";"5";"budget";"train";"Greece";0
98;1763;3;"2500";"10";"3stars";"plane";"Spain";1
98;1763;4;"500";"5";"budget";"bus";"Portugal";0
98;1764;1;"800";"5";"budget";"plane";"Greece";0
98;1764;2;"800";"2";"budget";"bus";"Turkey";0
98;1764;3;"2500";"5";"budget";"plane";"Portugal";0
98;1764;4;"500";"2";"budget";"plane";"Spain";1
99;1765;1;"500";"2";"3stars";"plane";"Turkey";1
99;1765;2;"800";"2";"5stars";"plane";"Turkey";0
99;1765;3;"1500";"10";"5stars";"train";"Portugal";0
99;1765;4;"800";"2";"budget";"bus";"Turkey";0
99;1766;1;"1500";"10";"5stars";"bus";"Spain";0
99;1766;2;"800";"10";"3stars";"plane";"Portugal";1
99;1766;3;"2500";"5";"5stars";"train";"Turkey";0
99;1766;4;"2500";"5";"3stars";"plane";"Portugal";0
99;1767;1;"500";"2";"budget";"plane";"Greece";0
99;1767;2;"1500";"2";"5stars";"train";"Greece";1
99;1767;3;"800";"2";"3stars";"train";"Turkey";0
99;1767;4;"500";"10";"budget";"train";"Portugal";0
99;1768;1;"500";"2";"5stars";"bus";"Greece";1
99;1768;2;"2500";"10";"budget";"bus";"Spain";0
99;1768;3;"2500";"5";"budget";"bus";"Portugal";0
99;1768;4;"1500";"10";"budget";"train";"Spain";0
99;1769;1;"1500";"10";"budget";"bus";"Turkey";0
99;1769;2;"2500";"10";"budget";"train";"Spain";0
99;1769;3;"800";"10";"5stars";"plane";"Turkey";1
99;1769;4;"2500";"5";"3stars";"plane";"Turkey";0
99;1770;1;"2500";"5";"5stars";"bus";"Greece";0
99;1770;2;"500";"2";"5stars";"plane";"Greece";0
99;1770;3;"800";"10";"3stars";"train";"Portugal";0
99;1770;4;"800";"5";"5stars";"bus";"Spain";1
99;1771;1;"1500";"2";"3stars";"train";"Spain";0
99;1771;2;"2500";"5";"budget";"bus";"Greece";0
99;1771;3;"500";"2";"5stars";"train";"Spain";1
99;1771;4;"500";"5";"budget";"train";"Spain";0
99;1772;1;"800";"5";"budget";"bus";"Greece";0
99;1772;2;"1500";"5";"5stars";"train";"Spain";0
99;1772;3;"800";"5";"budget";"plane";"Greece";0
99;1772;4;"1500";"2";"budget";"train";"Spain";1
99;1773;1;"2500";"2";"budget";"plane";"Turkey";0
99;1773;2;"800";"2";"3stars";"plane";"Turkey";0
99;1773;3;"500";"2";"3stars";"train";"Spain";1
99;1773;4;"1500";"5";"budget";"train";"Spain";0
99;1774;1;"1500";"2";"5stars";"train";"Portugal";0
99;1774;2;"1500";"2";"budget";"plane";"Spain";1
99;1774;3;"2500";"2";"5stars";"bus";"Portugal";0
99;1774;4;"1500";"5";"budget";"bus";"Spain";0
99;1775;1;"1500";"5";"3stars";"train";"Greece";0
99;1775;2;"800";"2";"3stars";"plane";"Spain";1
99;1775;3;"2500";"10";"3stars";"train";"Turkey";0
99;1775;4;"2500";"10";"5stars";"bus";"Greece";0
99;1776;1;"800";"10";"budget";"train";"Turkey";0
99;1776;2;"2500";"10";"budget";"plane";"Turkey";0
99;1776;3;"500";"10";"budget";"train";"Greece";0
99;1776;4;"500";"5";"5stars";"train";"Turkey";1
99;1777;1;"500";"5";"budget";"bus";"Greece";0
99;1777;2;"500";"5";"3stars";"bus";"Portugal";1
99;1777;3;"1500";"5";"5stars";"bus";"Greece";0
99;1777;4;"1500";"10";"5stars";"train";"Spain";0
99;1778;1;"1500";"2";"3stars";"bus";"Spain";0
99;1778;2;"500";"2";"budget";"plane";"Spain";1
99;1778;3;"2500";"5";"3stars";"train";"Turkey";0
99;1778;4;"1500";"5";"5stars";"plane";"Portugal";0
99;1779;1;"1500";"2";"budget";"bus";"Turkey";0
99;1779;2;"1500";"2";"budget";"plane";"Turkey";0
99;1779;3;"1500";"2";"3stars";"plane";"Portugal";1
99;1779;4;"1500";"2";"budget";"bus";"Portugal";0
99;1780;1;"500";"5";"budget";"bus";"Portugal";0
99;1780;2;"800";"2";"budget";"bus";"Spain";0
99;1780;3;"500";"5";"budget";"train";"Portugal";1
99;1780;4;"800";"10";"5stars";"bus";"Greece";0
99;1781;1;"2500";"10";"budget";"train";"Greece";0
99;1781;2;"800";"2";"3stars";"train";"Portugal";0
99;1781;3;"500";"10";"5stars";"bus";"Turkey";0
99;1781;4;"1500";"10";"3stars";"plane";"Turkey";1
99;1782;1;"1500";"10";"budget";"train";"Portugal";1
99;1782;2;"800";"5";"5stars";"train";"Portugal";0
99;1782;3;"500";"2";"3stars";"bus";"Greece";0
99;1782;4;"2500";"10";"budget";"train";"Turkey";0
100;1783;1;"1500";"10";"3stars";"train";"Portugal";0
100;1783;2;"2500";"10";"3stars";"train";"Turkey";0
100;1783;3;"1500";"10";"budget";"bus";"Greece";1
100;1783;4;"1500";"10";"3stars";"plane";"Spain";0
100;1784;1;"800";"5";"3stars";"train";"Turkey";0
100;1784;2;"1500";"5";"budget";"plane";"Turkey";0
100;1784;3;"500";"5";"3stars";"plane";"Turkey";1
100;1784;4;"500";"5";"3stars";"train";"Portugal";0
100;1785;1;"800";"2";"3stars";"bus";"Portugal";0
100;1785;2;"500";"2";"budget";"bus";"Portugal";1
100;1785;3;"800";"5";"5stars";"plane";"Portugal";0
100;1785;4;"500";"5";"budget";"bus";"Greece";0
100;1786;1;"2500";"2";"budget";"bus";"Greece";0
100;1786;2;"500";"2";"3stars";"train";"Portugal";0
100;1786;3;"2500";"5";"budget";"plane";"Portugal";0
100;1786;4;"800";"2";"5stars";"plane";"Turkey";1
100;1787;1;"500";"5";"3stars";"train";"Turkey";0
100;1787;2;"500";"2";"3stars";"bus";"Greece";0
100;1787;3;"2500";"5";"budget";"bus";"Portugal";0
100;1787;4;"800";"2";"3stars";"train";"Greece";1
100;1788;1;"1500";"5";"budget";"plane";"Greece";0
100;1788;2;"1500";"5";"5stars";"plane";"Greece";1
100;1788;3;"2500";"5";"budget";"bus";"Turkey";0
100;1788;4;"1500";"10";"budget";"bus";"Turkey";0
100;1789;1;"1500";"10";"5stars";"plane";"Greece";1
100;1789;2;"2500";"10";"5stars";"train";"Spain";0
100;1789;3;"2500";"5";"3stars";"plane";"Greece";0
100;1789;4;"1500";"2";"budget";"plane";"Portugal";0
100;1790;1;"1500";"10";"3stars";"bus";"Turkey";0
100;1790;2;"500";"10";"budget";"bus";"Portugal";0
100;1790;3;"1500";"2";"budget";"plane";"Greece";0
100;1790;4;"500";"2";"5stars";"train";"Turkey";1
100;1791;1;"1500";"5";"5stars";"train";"Spain";1
100;1791;2;"1500";"2";"3stars";"bus";"Portugal";0
100;1791;3;"2500";"5";"3stars";"plane";"Spain";0
100;1791;4;"2500";"5";"budget";"plane";"Greece";0
100;1792;1;"1500";"5";"5stars";"bus";"Turkey";1
100;1792;2;"800";"5";"3stars";"train";"Spain";0
100;1792;3;"2500";"5";"budget";"plane";"Spain";0
100;1792;4;"1500";"2";"3stars";"train";"Portugal";0
100;1793;1;"2500";"10";"5stars";"bus";"Portugal";0
100;1793;2;"2500";"2";"budget";"train";"Turkey";0
100;1793;3;"1500";"10";"budget";"plane";"Spain";1
100;1793;4;"1500";"2";"5stars";"train";"Spain";0
100;1794;1;"500";"5";"5stars";"plane";"Turkey";1
100;1794;2;"1500";"2";"3stars";"train";"Spain";0
100;1794;3;"1500";"10";"5stars";"bus";"Turkey";0
100;1794;4;"800";"5";"budget";"plane";"Spain";0
100;1795;1;"1500";"2";"5stars";"plane";"Portugal";0
100;1795;2;"1500";"10";"3stars";"plane";"Greece";0
100;1795;3;"2500";"5";"5stars";"bus";"Portugal";0
100;1795;4;"800";"5";"5stars";"plane";"Turkey";1
100;1796;1;"500";"10";"5stars";"train";"Greece";1
100;1796;2;"800";"5";"3stars";"bus";"Greece";0
100;1796;3;"2500";"10";"3stars";"plane";"Portugal";0
100;1796;4;"2500";"2";"3stars";"plane";"Spain";0
100;1797;1;"800";"5";"budget";"train";"Spain";0
100;1797;2;"1500";"10";"3stars";"train";"Spain";1
100;1797;3;"2500";"2";"budget";"bus";"Portugal";0
100;1797;4;"800";"5";"3stars";"plane";"Turkey";0
100;1798;1;"800";"5";"budget";"train";"Turkey";0
100;1798;2;"1500";"5";"5stars";"bus";"Greece";0
100;1798;3;"2500";"2";"5stars";"plane";"Turkey";1
100;1798;4;"1500";"10";"5stars";"plane";"Spain";0
100;1799;1;"2500";"5";"3stars";"bus";"Turkey";0
100;1799;2;"500";"5";"5stars";"bus";"Portugal";0
100;1799;3;"2500";"5";"3stars";"train";"Greece";0
100;1799;4;"500";"2";"5stars";"bus";"Turkey";1
100;1800;1;"500";"2";"budget";"plane";"Greece";0
100;1800;2;"500";"10";"5stars";"plane";"Greece";0
100;1800;3;"800";"5";"5stars";"bus";"Turkey";1
100;1800;4;"2500";"2";"5stars";"bus";"Spain";0
101;1801;1;"1500";"2";"5stars";"train";"Greece";0
101;1801;2;"1500";"2";"budget";"train";"Turkey";0
101;1801;3;"800";"2";"budget";"bus";"Greece";1
101;1801;4;"1500";"10";"budget";"plane";"Turkey";0
101;1802;1;"800";"2";"3stars";"train";"Turkey";0
101;1802;2;"1500";"10";"budget";"train";"Greece";0
101;1802;3;"1500";"5";"5stars";"plane";"Turkey";0
101;1802;4;"500";"5";"5stars";"plane";"Turkey";1
101;1803;1;"500";"2";"3stars";"plane";"Spain";1
101;1803;2;"2500";"2";"budget";"train";"Portugal";0
101;1803;3;"800";"10";"3stars";"plane";"Turkey";0
101;1803;4;"800";"5";"3stars";"train";"Turkey";0
101;1804;1;"500";"10";"budget";"bus";"Portugal";0
101;1804;2;"2500";"2";"budget";"bus";"Greece";0
101;1804;3;"800";"5";"5stars";"train";"Spain";1
101;1804;4;"1500";"10";"budget";"bus";"Turkey";0
101;1805;1;"800";"10";"5stars";"train";"Spain";0
101;1805;2;"500";"5";"3stars";"plane";"Portugal";1
101;1805;3;"800";"2";"5stars";"train";"Greece";0
101;1805;4;"800";"2";"3stars";"bus";"Turkey";0
101;1806;1;"1500";"10";"3stars";"plane";"Greece";1
101;1806;2;"2500";"2";"3stars";"plane";"Greece";0
101;1806;3;"1500";"10";"3stars";"bus";"Portugal";0
101;1806;4;"1500";"5";"5stars";"train";"Portugal";0
101;1807;1;"500";"10";"budget";"bus";"Greece";0
101;1807;2;"800";"5";"5stars";"plane";"Greece";0
101;1807;3;"2500";"2";"5stars";"plane";"Greece";0
101;1807;4;"1500";"2";"5stars";"plane";"Spain";1
101;1808;1;"800";"2";"5stars";"train";"Turkey";1
101;1808;2;"2500";"10";"3stars";"train";"Turkey";0
101;1808;3;"1500";"2";"budget";"train";"Greece";0
101;1808;4;"800";"5";"budget";"train";"Turkey";0
101;1809;1;"500";"10";"3stars";"bus";"Turkey";1
101;1809;2;"500";"5";"budget";"plane";"Greece";0
101;1809;3;"500";"2";"3stars";"train";"Spain";0
101;1809;4;"800";"5";"budget";"train";"Spain";0
101;1810;1;"500";"2";"3stars";"train";"Greece";0
101;1810;2;"2500";"5";"3stars";"bus";"Portugal";0
101;1810;3;"2500";"2";"3stars";"train";"Spain";0
101;1810;4;"1500";"2";"budget";"train";"Portugal";1
101;1811;1;"2500";"10";"3stars";"train";"Spain";0
101;1811;2;"800";"5";"5stars";"train";"Portugal";1
101;1811;3;"500";"10";"3stars";"train";"Spain";0
101;1811;4;"800";"2";"3stars";"bus";"Portugal";0
101;1812;1;"500";"2";"3stars";"bus";"Greece";1
101;1812;2;"1500";"10";"3stars";"plane";"Turkey";0
101;1812;3;"500";"10";"budget";"train";"Portugal";0
101;1812;4;"800";"5";"3stars";"bus";"Turkey";0
101;1813;1;"1500";"2";"3stars";"plane";"Portugal";0
101;1813;2;"800";"10";"5stars";"bus";"Greece";0
101;1813;3;"500";"2";"budget";"plane";"Portugal";1
101;1813;4;"2500";"5";"5stars";"bus";"Portugal";0
101;1814;1;"1500";"2";"budget";"bus";"Turkey";0
101;1814;2;"2500";"10";"budget";"train";"Portugal";0
101;1814;3;"800";"2";"budget";"bus";"Spain";1
101;1814;4;"500";"2";"budget";"train";"Spain";0
101;1815;1;"800";"10";"3stars";"plane";"Portugal";1
101;1815;2;"1500";"10";"3stars";"plane";"Spain";0
101;1815;3;"800";"5";"budget";"plane";"Turkey";0
101;1815;4;"1500";"10";"budget";"plane";"Spain";0
101;1816;1;"500";"10";"budget";"bus";"Turkey";0
101;1816;2;"2500";"5";"3stars";"bus";"Turkey";0
101;1816;3;"500";"2";"5stars";"train";"Portugal";1
101;1816;4;"800";"5";"5stars";"train";"Turkey";0
101;1817;1;"1500";"2";"budget";"plane";"Portugal";0
101;1817;2;"500";"10";"3stars";"plane";"Turkey";1
101;1817;3;"800";"10";"budget";"bus";"Greece";0
101;1817;4;"1500";"2";"5stars";"bus";"Greece";0
101;1818;1;"800";"10";"5stars";"plane";"Greece";0
101;1818;2;"500";"5";"budget";"plane";"Turkey";1
101;1818;3;"2500";"5";"3stars";"train";"Turkey";0
101;1818;4;"2500";"10";"budget";"plane";"Turkey";0
102;1819;1;"800";"10";"5stars";"bus";"Greece";1
102;1819;2;"800";"2";"5stars";"bus";"Portugal";0
102;1819;3;"500";"10";"5stars";"bus";"Portugal";0
102;1819;4;"1500";"2";"3stars";"train";"Spain";0
102;1820;1;"1500";"5";"5stars";"bus";"Portugal";0
102;1820;2;"800";"2";"budget";"bus";"Greece";0
102;1820;3;"500";"2";"5stars";"bus";"Portugal";1
102;1820;4;"1500";"2";"5stars";"plane";"Greece";0
102;1821;1;"2500";"2";"3stars";"bus";"Greece";0
102;1821;2;"2500";"10";"budget";"bus";"Greece";0
102;1821;3;"2500";"2";"3stars";"train";"Spain";0
102;1821;4;"500";"2";"3stars";"train";"Turkey";1
102;1822;1;"500";"10";"budget";"plane";"Spain";0
102;1822;2;"500";"2";"5stars";"plane";"Spain";1
102;1822;3;"800";"2";"budget";"train";"Portugal";0
102;1822;4;"800";"2";"5stars";"plane";"Turkey";0
102;1823;1;"500";"10";"budget";"bus";"Spain";1
102;1823;2;"1500";"10";"5stars";"bus";"Greece";0
102;1823;3;"500";"5";"5stars";"plane";"Greece";0
102;1823;4;"500";"5";"budget";"bus";"Greece";0
102;1824;1;"500";"10";"budget";"train";"Greece";0
